Value,Count
1265,648.000000000000000
1266,683.000000000000000
1267,680.000000000000000
1268,665.000000000000000
1269,658.000000000000000
1270,669.000000000000000
1271,662.000000000000000
1272,685.000000000000000
1273,690.000000000000000
1274,659.000000000000000
1275,679.000000000000000
1276,672.000000000000000
1277,625.000000000000000
1278,651.000000000000000
1279,617.000000000000000
1280,644.000000000000000
1281,636.000000000000000
1282,663.000000000000000
1283,629.000000000000000
1284,627.000000000000000
1285,654.000000000000000
1286,634.000000000000000
1287,660.000000000000000
1288,635.000000000000000
1289,638.000000000000000
1290,662.000000000000000
1291,615.000000000000000
1292,652.000000000000000
1293,631.000000000000000
1294,619.000000000000000
1295,647.000000000000000
1296,664.000000000000000
1297,617.000000000000000
1298,610.000000000000000
1299,616.000000000000000
1300,640.000000000000000
1301,574.000000000000000
1302,615.000000000000000
1303,600.000000000000000
1304,664.000000000000000
1305,638.000000000000000
1306,652.000000000000000
1307,644.000000000000000
1308,619.000000000000000
1309,623.000000000000000
1310,624.000000000000000
1311,633.000000000000000
1312,651.000000000000000
1313,613.000000000000000
1314,627.000000000000000
1315,640.000000000000000
1316,617.000000000000000
1317,655.000000000000000
1318,578.000000000000000
1319,640.000000000000000
1320,587.000000000000000
1321,619.000000000000000
1322,620.000000000000000
1323,598.000000000000000
1324,627.000000000000000
1325,590.000000000000000
1326,597.000000000000000
1327,606.000000000000000
1328,626.000000000000000
1329,611.000000000000000
1330,605.000000000000000
1331,590.000000000000000
1332,616.000000000000000
1333,583.000000000000000
1334,637.000000000000000
1335,568.000000000000000
1336,565.000000000000000
1337,608.000000000000000
1338,631.000000000000000
1339,583.000000000000000
1340,576.000000000000000
1341,588.000000000000000
1342,611.000000000000000
1343,583.000000000000000
1344,611.000000000000000
1345,601.000000000000000
1346,614.000000000000000
1347,587.000000000000000
1348,602.000000000000000
1349,578.000000000000000
1350,571.000000000000000
1351,584.000000000000000
1352,618.000000000000000
1353,569.000000000000000
1354,573.000000000000000
1355,589.000000000000000
1356,553.000000000000000
1357,589.000000000000000
1358,549.000000000000000
1359,580.000000000000000
1360,536.000000000000000
1361,567.000000000000000
1362,586.000000000000000
1363,622.000000000000000
1364,559.000000000000000
1365,564.000000000000000
1366,530.000000000000000
1367,616.000000000000000
1368,565.000000000000000
1369,559.000000000000000
1370,550.000000000000000
1371,555.000000000000000
1372,609.000000000000000
1373,571.000000000000000
1374,519.000000000000000
1375,549.000000000000000
1376,546.000000000000000
1377,572.000000000000000
1378,526.000000000000000
1379,550.000000000000000
1380,511.000000000000000
1381,565.000000000000000
1382,529.000000000000000
1383,554.000000000000000
1384,551.000000000000000
1385,503.000000000000000
1386,561.000000000000000
1387,553.000000000000000
1388,513.000000000000000
1389,564.000000000000000
1390,538.000000000000000
1391,555.000000000000000
1392,560.000000000000000
1393,529.000000000000000
1394,535.000000000000000
1395,562.000000000000000
1396,536.000000000000000
1397,539.000000000000000
1398,533.000000000000000
1399,527.000000000000000
1400,526.000000000000000
1401,558.000000000000000
1402,511.000000000000000
1403,532.000000000000000
1404,528.000000000000000
1405,560.000000000000000
1406,535.000000000000000
1407,545.000000000000000
1408,496.000000000000000
1409,522.000000000000000
1410,506.000000000000000
1411,510.000000000000000
1412,518.000000000000000
1413,490.000000000000000
1414,563.000000000000000
1415,522.000000000000000
1416,561.000000000000000
1417,512.000000000000000
1418,506.000000000000000
1419,503.000000000000000
1420,551.000000000000000
1421,531.000000000000000
1422,550.000000000000000
1423,532.000000000000000
1424,530.000000000000000
1425,520.000000000000000
1426,516.000000000000000
1427,508.000000000000000
1428,487.000000000000000
1429,509.000000000000000
1430,524.000000000000000
1431,546.000000000000000
1432,489.000000000000000
1433,498.000000000000000
1434,485.000000000000000
1435,483.000000000000000
1436,512.000000000000000
1437,518.000000000000000
1438,526.000000000000000
1439,507.000000000000000
1440,494.000000000000000
1441,504.000000000000000
1442,521.000000000000000
1443,494.000000000000000
1444,511.000000000000000
1445,488.000000000000000
1446,488.000000000000000
1447,527.000000000000000
1448,472.000000000000000
1449,484.000000000000000
1450,495.000000000000000
1451,491.000000000000000
1452,494.000000000000000
1453,493.000000000000000
1454,487.000000000000000
1455,467.000000000000000
1456,500.000000000000000
1457,517.000000000000000
1458,502.000000000000000
1459,512.000000000000000
1460,493.000000000000000
1461,451.000000000000000
1462,488.000000000000000
1463,474.000000000000000
1464,494.000000000000000
1465,499.000000000000000
1466,483.000000000000000
1467,514.000000000000000
1468,485.000000000000000
1469,492.000000000000000
1470,477.000000000000000
1471,491.000000000000000
1472,511.000000000000000
1473,469.000000000000000
1474,492.000000000000000
1475,441.000000000000000
1476,495.000000000000000
1477,490.000000000000000
1478,476.000000000000000
1479,484.000000000000000
1480,495.000000000000000
1481,487.000000000000000
1482,483.000000000000000
1483,460.000000000000000
1484,420.000000000000000
1485,503.000000000000000
1486,456.000000000000000
1487,453.000000000000000
1488,494.000000000000000
1489,443.000000000000000
1490,493.000000000000000
1491,507.000000000000000
1492,507.000000000000000
1493,474.000000000000000
1494,494.000000000000000
1495,482.000000000000000
1496,465.000000000000000
1497,481.000000000000000
1498,496.000000000000000
1499,519.000000000000000
1500,498.000000000000000
1501,491.000000000000000
1502,497.000000000000000
1503,455.000000000000000
1504,523.000000000000000
1505,499.000000000000000
1506,449.000000000000000
1507,454.000000000000000
1508,450.000000000000000
1509,494.000000000000000
1510,436.000000000000000
1511,472.000000000000000
1512,482.000000000000000
1513,447.000000000000000
1514,446.000000000000000
1515,467.000000000000000
1516,444.000000000000000
1517,472.000000000000000
1518,457.000000000000000
1519,439.000000000000000
1520,476.000000000000000
1521,438.000000000000000
1522,411.000000000000000
1523,438.000000000000000
1524,440.000000000000000
1525,505.000000000000000
1526,447.000000000000000
1527,467.000000000000000
1528,443.000000000000000
1529,436.000000000000000
1530,456.000000000000000
1531,459.000000000000000
1532,488.000000000000000
1533,461.000000000000000
1534,454.000000000000000
1535,468.000000000000000
1536,443.000000000000000
1537,466.000000000000000
1538,447.000000000000000
1539,465.000000000000000
1540,467.000000000000000
1541,419.000000000000000
1542,434.000000000000000
1543,474.000000000000000
1544,453.000000000000000
1545,421.000000000000000
1546,413.000000000000000
1547,439.000000000000000
1548,465.000000000000000
1549,439.000000000000000
1550,436.000000000000000
1551,413.000000000000000
1552,427.000000000000000
1553,443.000000000000000
1554,439.000000000000000
1555,407.000000000000000
1556,415.000000000000000
1557,451.000000000000000
1558,438.000000000000000
1559,432.000000000000000
1560,415.000000000000000
1561,455.000000000000000
1562,422.000000000000000
1563,453.000000000000000
1564,380.000000000000000
1565,415.000000000000000
1566,390.000000000000000
1567,410.000000000000000
1568,436.000000000000000
1569,413.000000000000000
1570,447.000000000000000
1571,411.000000000000000
1572,410.000000000000000
1573,381.000000000000000
1574,438.000000000000000
1575,402.000000000000000
1576,426.000000000000000
1577,396.000000000000000
1578,381.000000000000000
1579,443.000000000000000
1580,379.000000000000000
1581,409.000000000000000
1582,416.000000000000000
1583,385.000000000000000
1584,425.000000000000000
1585,426.000000000000000
1586,401.000000000000000
1587,389.000000000000000
1588,423.000000000000000
1589,393.000000000000000
1590,414.000000000000000
1591,429.000000000000000
1592,394.000000000000000
1593,416.000000000000000
1594,441.000000000000000
1595,380.000000000000000
1596,414.000000000000000
1597,407.000000000000000
1598,371.000000000000000
1599,380.000000000000000
1600,393.000000000000000
1601,363.000000000000000
1602,398.000000000000000
1603,381.000000000000000
1604,389.000000000000000
1605,403.000000000000000
1606,390.000000000000000
1607,415.000000000000000
1608,407.000000000000000
1609,381.000000000000000
1610,391.000000000000000
1611,385.000000000000000
1612,437.000000000000000
1613,421.000000000000000
1614,408.000000000000000
1615,410.000000000000000
1616,379.000000000000000
1617,385.000000000000000
1618,383.000000000000000
1619,368.000000000000000
1620,415.000000000000000
1621,400.000000000000000
1622,396.000000000000000
1623,414.000000000000000
1624,373.000000000000000
1625,372.000000000000000
1626,398.000000000000000
1627,433.000000000000000
1628,431.000000000000000
1629,410.000000000000000
1630,441.000000000000000
1631,419.000000000000000
1632,379.000000000000000
1633,390.000000000000000
1634,438.000000000000000
1635,381.000000000000000
1636,396.000000000000000
1637,360.000000000000000
1638,372.000000000000000
1639,409.000000000000000
1640,408.000000000000000
1641,421.000000000000000
1642,418.000000000000000
1643,388.000000000000000
1644,400.000000000000000
1645,374.000000000000000
1646,400.000000000000000
1647,423.000000000000000
1648,382.000000000000000
1649,389.000000000000000
1650,394.000000000000000
1651,376.000000000000000
1652,399.000000000000000
1653,419.000000000000000
1654,374.000000000000000
1655,376.000000000000000
1656,327.000000000000000
1657,393.000000000000000
1658,392.000000000000000
1659,358.000000000000000
1660,385.000000000000000
1661,416.000000000000000
1662,372.000000000000000
1663,368.000000000000000
1664,363.000000000000000
1665,354.000000000000000
1666,360.000000000000000
1667,395.000000000000000
1668,353.000000000000000
1669,404.000000000000000
1670,343.000000000000000
1671,373.000000000000000
1672,362.000000000000000
1673,373.000000000000000
1674,344.000000000000000
1675,387.000000000000000
1676,367.000000000000000
1677,377.000000000000000
1678,379.000000000000000
1679,371.000000000000000
1680,395.000000000000000
1681,406.000000000000000
1682,374.000000000000000
1683,329.000000000000000
1684,385.000000000000000
1685,398.000000000000000
1686,372.000000000000000
1687,363.000000000000000
1688,357.000000000000000
1689,395.000000000000000
1690,376.000000000000000
1691,353.000000000000000
1692,368.000000000000000
1693,376.000000000000000
1694,323.000000000000000
1695,332.000000000000000
1696,372.000000000000000
1697,346.000000000000000
1698,352.000000000000000
1699,389.000000000000000
1700,400.000000000000000
1701,347.000000000000000
1702,352.000000000000000
1703,364.000000000000000
1704,339.000000000000000
1705,347.000000000000000
1706,350.000000000000000
1707,348.000000000000000
1708,344.000000000000000
1709,381.000000000000000
1710,371.000000000000000
1711,394.000000000000000
1712,334.000000000000000
1713,344.000000000000000
1714,354.000000000000000
1715,323.000000000000000
1716,348.000000000000000
1717,337.000000000000000
1718,373.000000000000000
1719,375.000000000000000
1720,371.000000000000000
1721,337.000000000000000
1722,338.000000000000000
1723,361.000000000000000
1724,363.000000000000000
1725,391.000000000000000
1726,337.000000000000000
1727,353.000000000000000
1728,365.000000000000000
1729,310.000000000000000
1730,324.000000000000000
1731,318.000000000000000
1732,349.000000000000000
1733,332.000000000000000
1734,334.000000000000000
1735,331.000000000000000
1736,319.000000000000000
1737,345.000000000000000
1738,327.000000000000000
1739,357.000000000000000
1740,321.000000000000000
1741,332.000000000000000
1742,284.000000000000000
1743,371.000000000000000
1744,342.000000000000000
1745,327.000000000000000
1746,340.000000000000000
1747,352.000000000000000
1748,322.000000000000000
1749,350.000000000000000
1750,337.000000000000000
1751,341.000000000000000
1752,335.000000000000000
1753,342.000000000000000
1754,344.000000000000000
1755,328.000000000000000
1756,370.000000000000000
1757,340.000000000000000
1758,353.000000000000000
1759,352.000000000000000
1760,336.000000000000000
1761,337.000000000000000
1762,325.000000000000000
1763,389.000000000000000
1764,332.000000000000000
1765,324.000000000000000
1766,369.000000000000000
1767,337.000000000000000
1768,317.000000000000000
1769,329.000000000000000
1770,305.000000000000000
1771,344.000000000000000
1772,326.000000000000000
1773,330.000000000000000
1774,334.000000000000000
1775,304.000000000000000
1776,343.000000000000000
1777,312.000000000000000
1778,307.000000000000000
1779,311.000000000000000
1780,318.000000000000000
1781,302.000000000000000
1782,310.000000000000000
1783,323.000000000000000
1784,306.000000000000000
